PROVINCE_UID,PROVINCE_NAME,CCSUID,CCSNAME,CROPUID,CROP_NAME,FARMS_REPORTING,HECTARES
12,Nova Scotia,1207016,"Kings, Subd. B",25,"Corn, total",21,1631
12,Nova Scotia,1207016,"Kings, Subd. B",28,Corn for grain,18,1408
12,Nova Scotia,1207016,"Kings, Subd. B",31,Corn for silage,6,223
12,Nova Scotia,1207016,"Kings, Subd. B",34,"Rye, total",8,292
12,Nova Scotia,1207016,"Kings, Subd. B",37,Fall rye,8,292
12,Nova Scotia,1207016,"Kings, Subd. B",40,Spring rye,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",43,Canola (rapeseed),0,0
12,Nova Scotia,1207016,"Kings, Subd. B",46,Soybeans,19,1090
12,Nova Scotia,1207016,"Kings, Subd. B",49,Flaxseed,1,1
12,Nova Scotia,1207016,"Kings, Subd. B",52,Dry field peas,2,33
12,Nova Scotia,1207016,"Kings, Subd. B",55,Chick peas,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",58,Lentils,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",61,Faba beans,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",64,Dry white beans,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",67,Other dry beans,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",70,Alfalfa and alfalfa mixtures,11,223
12,Nova Scotia,1207016,"Kings, Subd. B",73,All other tame hay and fodder crops,42,1103
12,Nova Scotia,1207016,"Kings, Subd. B",76,Forage seed to be harvested for seed,1,
12,Nova Scotia,1207016,"Kings, Subd. B",79,Potatoes,10,247
12,Nova Scotia,1207016,"Kings, Subd. B",82,Mustard seed,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",85,Sunflower seed,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",88,Canary seed,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",91,Ginseng,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",94,Buckwheat,1,
12,Nova Scotia,1207016,"Kings, Subd. B",97,Sugar beets,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",100,Triticale,2,
12,Nova Scotia,1207016,"Kings, Subd. B",103,Hemp,0,0
12,Nova Scotia,1207016,"Kings, Subd. B",106,Other field crops,1,40
12,Nova Scotia,1207021,"Kings, Subd. D",1,Total area of field crops and hay,41,3268
12,Nova Scotia,1207021,"Kings, Subd. D",4,"Wheat, total",16,450
12,Nova Scotia,1207021,"Kings, Subd. D",7,Spring wheat (excluding durum),2,
12,Nova Scotia,1207021,"Kings, Subd. D",10,Durum wheat,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",13,Winter wheat,15,420
12,Nova Scotia,1207021,"Kings, Subd. D",16,Oats,3,
12,Nova Scotia,1207021,"Kings, Subd. D",19,Barley,3,
12,Nova Scotia,1207021,"Kings, Subd. D",22,Mixed grains,1,
12,Nova Scotia,1207021,"Kings, Subd. D",25,"Corn, total",17,921
12,Nova Scotia,1207021,"Kings, Subd. D",28,Corn for grain,13,590
12,Nova Scotia,1207021,"Kings, Subd. D",31,Corn for silage,12,330
12,Nova Scotia,1207021,"Kings, Subd. D",34,"Rye, total",1,
12,Nova Scotia,1207021,"Kings, Subd. D",37,Fall rye,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",40,Spring rye,1,
12,Nova Scotia,1207021,"Kings, Subd. D",43,Canola (rapeseed),0,0
12,Nova Scotia,1207021,"Kings, Subd. D",46,Soybeans,10,353
12,Nova Scotia,1207021,"Kings, Subd. D",49,Flaxseed,1,
12,Nova Scotia,1207021,"Kings, Subd. D",52,Dry field peas,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",55,Chick peas,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",58,Lentils,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",61,Faba beans,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",64,Dry white beans,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",67,Other dry beans,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",70,Alfalfa and alfalfa mixtures,17,547
12,Nova Scotia,1207021,"Kings, Subd. D",73,All other tame hay and fodder crops,26,796
12,Nova Scotia,1207021,"Kings, Subd. D",76,Forage seed to be harvested for seed,1,101
12,Nova Scotia,1207021,"Kings, Subd. D",79,Potatoes,4,
12,Nova Scotia,1207021,"Kings, Subd. D",82,Mustard seed,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",85,Sunflower seed,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",88,Canary seed,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",91,Ginseng,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",94,Buckwheat,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",97,Sugar beets,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",100,Triticale,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",103,Hemp,0,0
12,Nova Scotia,1207021,"Kings, Subd. D",106,Other field crops,0,0
12,Nova Scotia,1208003,West Hants,1,Total area of field crops and hay,80,4247
12,Nova Scotia,1208003,West Hants,4,"Wheat, total",7,81
12,Nova Scotia,1208003,West Hants,7,Spring wheat (excluding durum),3,
12,Nova Scotia,1208003,West Hants,10,Durum wheat,0,0
12,Nova Scotia,1208003,West Hants,13,Winter wheat,5,62
12,Nova Scotia,1208003,West Hants,16,Oats,9,86
12,Nova Scotia,1208003,West Hants,19,Barley,4,
12,Nova Scotia,1208003,West Hants,22,Mixed grains,2,
12,Nova Scotia,1208003,West Hants,25,"Corn, total",12,358
12,Nova Scotia,1208003,West Hants,28,Corn for grain,8,239
12,Nova Scotia,1208003,West Hants,31,Corn for silage,9,119
12,Nova Scotia,1208003,West Hants,34,"Rye, total",2,16
12,Nova Scotia,1208003,West Hants,37,Fall rye,2,16
12,Nova Scotia,1208003,West Hants,40,Spring rye,0,0
12,Nova Scotia,1208003,West Hants,43,Canola (rapeseed),0,0
12,Nova Scotia,1208003,West Hants,46,Soybeans,6,155
12,Nova Scotia,1208003,West Hants,49,Flaxseed,0,0
12,Nova Scotia,1208003,West Hants,52,Dry field peas,0,0
12,Nova Scotia,1208003,West Hants,55,Chick peas,0,0
12,Nova Scotia,1208003,West Hants,58,Lentils,0,0
12,Nova Scotia,1208003,West Hants,61,Faba beans,0,0
12,Nova Scotia,1208003,West Hants,64,Dry white beans,0,0
12,Nova Scotia,1208003,West Hants,67,Other dry beans,0,0
12,Nova Scotia,1208003,West Hants,70,Alfalfa and alfalfa mixtures,16,571
12,Nova Scotia,1208003,West Hants,73,All other tame hay and fodder crops,76,2942
12,Nova Scotia,1208003,West Hants,76,Forage seed to be harvested for seed,0,0
12,Nova Scotia,1208003,West Hants,79,Potatoes,2,
12,Nova Scotia,1208003,West Hants,82,Mustard seed,0,0
12,Nova Scotia,1208003,West Hants,85,Sunflower seed,0,0
12,Nova Scotia,1208003,West Hants,88,Canary seed,0,0
12,Nova Scotia,1208003,West Hants,91,Ginseng,0,0
12,Nova Scotia,1208003,West Hants,94,Buckwheat,0,0
12,Nova Scotia,1208003,West Hants,97,Sugar beets,0,0
12,Nova Scotia,1208003,West Hants,100,Triticale,1,4
12,Nova Scotia,1208003,West Hants,103,Hemp,0,0
12,Nova Scotia,1208003,West Hants,106,Other field crops,1,
12,Nova Scotia,1208008,East Hants,1,Total area of field crops and hay,109,8691
12,Nova Scotia,1208008,East Hants,4,"Wheat, total",12,192
12,Nova Scotia,1208008,East Hants,7,Spring wheat (excluding durum),2,
12,Nova Scotia,1208008,East Hants,10,Durum wheat,0,0
12,Nova Scotia,1208008,East Hants,13,Winter wheat,10,175
12,Nova Scotia,1208008,East Hants,16,Oats,5,
12,Nova Scotia,1208008,East Hants,19,Barley,4,
12,Nova Scotia,1208008,East Hants,22,Mixed grains,4,79
12,Nova Scotia,1208008,East Hants,25,"Corn, total",44,2229
12,Nova Scotia,1208008,East Hants,28,Corn for grain,25,726
12,Nova Scotia,1208008,East Hants,31,Corn for silage,34,1503
12,Nova Scotia,1208008,East Hants,34,"Rye, total",1,
12,Nova Scotia,1208008,East Hants,37,Fall rye,1,
12,Nova Scotia,1208008,East Hants,40,Spring rye,0,0
12,Nova Scotia,1208008,East Hants,43,Canola (rapeseed),0,0
12,Nova Scotia,1208008,East Hants,46,Soybeans,13,193
12,Nova Scotia,1208008,East Hants,49,Flaxseed,0,0
12,Nova Scotia,1208008,East Hants,52,Dry field peas,0,0
12,Nova Scotia,1208008,East Hants,55,Chick peas,0,0
12,Nova Scotia,1208008,East Hants,58,Lentils,0,0
12,Nova Scotia,1208008,East Hants,61,Faba beans,0,0
12,Nova Scotia,1208008,East Hants,64,Dry white beans,0,0
12,Nova Scotia,1208008,East Hants,67,Other dry beans,0,0
12,Nova Scotia,1208008,East Hants,70,Alfalfa and alfalfa mixtures,21,844
12,Nova Scotia,1208008,East Hants,73,All other tame hay and fodder crops,97,5030
12,Nova Scotia,1208008,East Hants,76,Forage seed to be harvested for seed,3,
12,Nova Scotia,1208008,East Hants,79,Potatoes,2,
12,Nova Scotia,1208008,East Hants,82,Mustard seed,0,0
12,Nova Scotia,1208008,East Hants,85,Sunflower seed,0,0
12,Nova Scotia,1208008,East Hants,88,Canary seed,0,0
12,Nova Scotia,1208008,East Hants,91,Ginseng,0,0
12,Nova Scotia,1208008,East Hants,94,Buckwheat,1,
12,Nova Scotia,1208008,East Hants,97,Sugar beets,0,0
12,Nova Scotia,1208008,East Hants,100,Triticale,1,5
12,Nova Scotia,1208008,East Hants,103,Hemp,1,9
12,Nova Scotia,1208008,East Hants,106,Other field crops,0,0
12,Nova Scotia,1209034,Halifax,1,Total area of field crops and hay,60,2794
12,Nova Scotia,1209034,Halifax,4,"Wheat, total",2,
12,Nova Scotia,1209034,Halifax,7,Spring wheat (excluding durum),0,0
12,Nova Scotia,1209034,Halifax,10,Durum wheat,0,0
12,Nova Scotia,1209034,Halifax,13,Winter wheat,2,
12,Nova Scotia,1209034,Halifax,16,Oats,5,
12,Nova Scotia,1209034,Halifax,19,Barley,2,
12,Nova Scotia,1209034,Halifax,22,Mixed grains,1,
12,Nova Scotia,1209034,Halifax,25,"Corn, total",9,
12,Nova Scotia,1209034,Halifax,28,Corn for grain,3,
12,Nova Scotia,1209034,Halifax,31,Corn for silage,7,196
12,Nova Scotia,1209034,Halifax,34,"Rye, total",0,0
12,Nova Scotia,1209034,Halifax,37,Fall rye,0,0
12,Nova Scotia,1209034,Halifax,40,Spring rye,0,0
12,Nova Scotia,1209034,Halifax,43,Canola (rapeseed),0,0
12,Nova Scotia,1209034,Halifax,46,Soybeans,1,
12,Nova Scotia,1209034,Halifax,49,Flaxseed,0,0
12,Nova Scotia,1209034,Halifax,52,Dry field peas,0,0
12,Nova Scotia,1209034,Halifax,55,Chick peas,0,0
12,Nova Scotia,1209034,Halifax,58,Lentils,0,0
12,Nova Scotia,1209034,Halifax,61,Faba beans,0,0
12,Nova Scotia,1209034,Halifax,64,Dry white beans,0,0
12,Nova Scotia,1209034,Halifax,67,Other dry beans,0,0
12,Nova Scotia,1209034,Halifax,70,Alfalfa and alfalfa mixtures,7,268
12,Nova Scotia,1209034,Halifax,73,All other tame hay and fodder crops,49,2093
12,Nova Scotia,1209034,Halifax,76,Forage seed to be harvested for seed,0,0
12,Nova Scotia,1209034,Halifax,79,Potatoes,6,
12,Nova Scotia,1209034,Halifax,82,Mustard seed,0,0
12,Nova Scotia,1209034,Halifax,85,Sunflower seed,0,0
12,Nova Scotia,1209034,Halifax,88,Canary seed,0,0
12,Nova Scotia,1209034,Halifax,91,Ginseng,0,0
12,Nova Scotia,1209034,Halifax,94,Buckwheat,1,
12,Nova Scotia,1209034,Halifax,97,Sugar beets,1,
12,Nova Scotia,1209034,Halifax,100,Triticale,0,0
12,Nova Scotia,1209034,Halifax,103,Hemp,0,0
12,Nova Scotia,1209034,Halifax,106,Other field crops,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",1,Total area of field crops and hay,77,5686
12,Nova Scotia,1210001,"Colchester, Subd. C",4,"Wheat, total",8,
12,Nova Scotia,1210001,"Colchester, Subd. C",7,Spring wheat (excluding durum),2,
12,Nova Scotia,1210001,"Colchester, Subd. C",10,Durum wheat,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",13,Winter wheat,7,218
12,Nova Scotia,1210001,"Colchester, Subd. C",16,Oats,3,
12,Nova Scotia,1210001,"Colchester, Subd. C",19,Barley,2,
12,Nova Scotia,1210001,"Colchester, Subd. C",22,Mixed grains,4,51
12,Nova Scotia,1210001,"Colchester, Subd. C",25,"Corn, total",21,872
12,Nova Scotia,1210001,"Colchester, Subd. C",28,Corn for grain,9,205
12,Nova Scotia,1210001,"Colchester, Subd. C",31,Corn for silage,17,668
12,Nova Scotia,1210001,"Colchester, Subd. C",34,"Rye, total",1,
12,Nova Scotia,1210001,"Colchester, Subd. C",37,Fall rye,1,
12,Nova Scotia,1210001,"Colchester, Subd. C",40,Spring rye,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",43,Canola (rapeseed),0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",46,Soybeans,11,282
12,Nova Scotia,1210001,"Colchester, Subd. C",49,Flaxseed,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",52,Dry field peas,1,
12,Nova Scotia,1210001,"Colchester, Subd. C",55,Chick peas,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",58,Lentils,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",61,Faba beans,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",64,Dry white beans,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",67,Other dry beans,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",70,Alfalfa and alfalfa mixtures,17,669
12,Nova Scotia,1210001,"Colchester, Subd. C",73,All other tame hay and fodder crops,72,3497
12,Nova Scotia,1210001,"Colchester, Subd. C",76,Forage seed to be harvested for seed,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",79,Potatoes,2,
12,Nova Scotia,1210001,"Colchester, Subd. C",82,Mustard seed,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",85,Sunflower seed,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",88,Canary seed,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",91,Ginseng,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",94,Buckwheat,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",97,Sugar beets,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",100,Triticale,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",103,Hemp,0,0
12,Nova Scotia,1210001,"Colchester, Subd. C",106,Other field crops,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",1,Total area of field crops and hay,66,4375
12,Nova Scotia,1210008,"Colchester, Subd. B",4,"Wheat, total",9,312
12,Nova Scotia,1210008,"Colchester, Subd. B",7,Spring wheat (excluding durum),5,110
12,Nova Scotia,1210008,"Colchester, Subd. B",10,Durum wheat,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",13,Winter wheat,5,202
12,Nova Scotia,1210008,"Colchester, Subd. B",16,Oats,11,88
12,Nova Scotia,1210008,"Colchester, Subd. B",19,Barley,13,349
12,Nova Scotia,1210008,"Colchester, Subd. B",22,Mixed grains,3,
12,Nova Scotia,1210008,"Colchester, Subd. B",25,"Corn, total",16,720
12,Nova Scotia,1210008,"Colchester, Subd. B",28,Corn for grain,9,441
12,Nova Scotia,1210008,"Colchester, Subd. B",31,Corn for silage,11,279
12,Nova Scotia,1210008,"Colchester, Subd. B",34,"Rye, total",2,
12,Nova Scotia,1210008,"Colchester, Subd. B",37,Fall rye,2,
12,Nova Scotia,1210008,"Colchester, Subd. B",40,Spring rye,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",43,Canola (rapeseed),0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",46,Soybeans,5,288
12,Nova Scotia,1210008,"Colchester, Subd. B",49,Flaxseed,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",52,Dry field peas,2,
12,Nova Scotia,1210008,"Colchester, Subd. B",55,Chick peas,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",58,Lentils,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",61,Faba beans,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",64,Dry white beans,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",67,Other dry beans,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",70,Alfalfa and alfalfa mixtures,16,498
12,Nova Scotia,1210008,"Colchester, Subd. B",73,All other tame hay and fodder crops,57,2085
12,Nova Scotia,1210008,"Colchester, Subd. B",76,Forage seed to be harvested for seed,1,
12,Nova Scotia,1210008,"Colchester, Subd. B",79,Potatoes,1,
12,Nova Scotia,1210008,"Colchester, Subd. B",82,Mustard seed,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",85,Sunflower seed,1,2
12,Nova Scotia,1210008,"Colchester, Subd. B",88,Canary seed,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",91,Ginseng,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",94,Buckwheat,1,
12,Nova Scotia,1210008,"Colchester, Subd. B",97,Sugar beets,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",100,Triticale,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",103,Hemp,0,0
12,Nova Scotia,1210008,"Colchester, Subd. B",106,Other field crops,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",1,Total area of field crops and hay,22,880
12,Nova Scotia,1210012,"Colchester, Subd. A",4,"Wheat, total",0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",7,Spring wheat (excluding durum),0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",10,Durum wheat,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",13,Winter wheat,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",16,Oats,7,
12,Nova Scotia,1210012,"Colchester, Subd. A",19,Barley,7,
12,Nova Scotia,1210012,"Colchester, Subd. A",22,Mixed grains,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",25,"Corn, total",5,
12,Nova Scotia,1210012,"Colchester, Subd. A",28,Corn for grain,1,
12,Nova Scotia,1210012,"Colchester, Subd. A",31,Corn for silage,4,
12,Nova Scotia,1210012,"Colchester, Subd. A",34,"Rye, total",1,
12,Nova Scotia,1210012,"Colchester, Subd. A",37,Fall rye,1,
12,Nova Scotia,1210012,"Colchester, Subd. A",40,Spring rye,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",43,Canola (rapeseed),0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",46,Soybeans,1,
12,Nova Scotia,1210012,"Colchester, Subd. A",49,Flaxseed,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",52,Dry field peas,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",55,Chick peas,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",58,Lentils,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",61,Faba beans,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",64,Dry white beans,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",67,Other dry beans,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",70,Alfalfa and alfalfa mixtures,4,
12,Nova Scotia,1210012,"Colchester, Subd. A",73,All other tame hay and fodder crops,16,483
12,Nova Scotia,1210012,"Colchester, Subd. A",76,Forage seed to be harvested for seed,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",79,Potatoes,3,
12,Nova Scotia,1210012,"Colchester, Subd. A",82,Mustard seed,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",85,Sunflower seed,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",88,Canary seed,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",91,Ginseng,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",94,Buckwheat,1,
12,Nova Scotia,1210012,"Colchester, Subd. A",97,Sugar beets,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",100,Triticale,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",103,Hemp,0,0
12,Nova Scotia,1210012,"Colchester, Subd. A",106,Other field crops,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",1,Total area of field crops and hay,9,461
12,Nova Scotia,1211001,"Cumberland, Subd. A",4,"Wheat, total",0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",7,Spring wheat (excluding durum),0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",10,Durum wheat,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",13,Winter wheat,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",16,Oats,1,
12,Nova Scotia,1211001,"Cumberland, Subd. A",19,Barley,1,
12,Nova Scotia,1211001,"Cumberland, Subd. A",22,Mixed grains,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",25,"Corn, total",0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",28,Corn for grain,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",31,Corn for silage,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",34,"Rye, total",0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",37,Fall rye,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",40,Spring rye,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",43,Canola (rapeseed),0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",46,Soybeans,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",49,Flaxseed,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",52,Dry field peas,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",55,Chick peas,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",58,Lentils,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",61,Faba beans,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",64,Dry white beans,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",67,Other dry beans,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",70,Alfalfa and alfalfa mixtures,1,93
12,Nova Scotia,1211001,"Cumberland, Subd. A",73,All other tame hay and fodder crops,7,338
12,Nova Scotia,1211001,"Cumberland, Subd. A",76,Forage seed to be harvested for seed,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",79,Potatoes,1,
12,Nova Scotia,1211001,"Cumberland, Subd. A",82,Mustard seed,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",85,Sunflower seed,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",88,Canary seed,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",91,Ginseng,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",94,Buckwheat,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",97,Sugar beets,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",100,Triticale,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",103,Hemp,0,0
12,Nova Scotia,1211001,"Cumberland, Subd. A",106,Other field crops,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",1,Total area of field crops and hay,28,1354
12,Nova Scotia,1211006,"Cumberland, Subd. B",4,"Wheat, total",1,
12,Nova Scotia,1211006,"Cumberland, Subd. B",7,Spring wheat (excluding durum),0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",10,Durum wheat,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",13,Winter wheat,1,
12,Nova Scotia,1211006,"Cumberland, Subd. B",16,Oats,5,53
12,Nova Scotia,1211006,"Cumberland, Subd. B",19,Barley,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",22,Mixed grains,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",25,"Corn, total",4,
12,Nova Scotia,1211006,"Cumberland, Subd. B",28,Corn for grain,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",31,Corn for silage,4,
12,Nova Scotia,1211006,"Cumberland, Subd. B",34,"Rye, total",1,
12,Nova Scotia,1211006,"Cumberland, Subd. B",37,Fall rye,1,
12,Nova Scotia,1211006,"Cumberland, Subd. B",40,Spring rye,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",43,Canola (rapeseed),0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",46,Soybeans,1,
12,Nova Scotia,1211006,"Cumberland, Subd. B",49,Flaxseed,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",52,Dry field peas,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",55,Chick peas,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",58,Lentils,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",61,Faba beans,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",64,Dry white beans,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",67,Other dry beans,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",70,Alfalfa and alfalfa mixtures,3,
12,Nova Scotia,1211006,"Cumberland, Subd. B",73,All other tame hay and fodder crops,27,1067
12,Nova Scotia,1211006,"Cumberland, Subd. B",76,Forage seed to be harvested for seed,1,
12,Nova Scotia,1211006,"Cumberland, Subd. B",79,Potatoes,0,0
12,Nova Scotia,1211006,"Cumberland, Subd. B",82,Mustard seed,0,0
